Remaining Data ID,Acquisition Time,Acquisition Start Time,Iridium CEP Radius,Iridium Latitude,Iridium Longitude,Temperature,Satellite Uplink,Receive Time,Repetition Count,Low Voltage,Saltwater Failsafe,Iridium Command,Schedule Set,Diagnostic Dive Data,Predeployment Data,Error
649,2020.12.13 12:23:27,2020.12.13 12:23:27,3.0,37.14138,16.91065,,Hit,2020.12.13 12:23:27,1,No,No,,,0 0 4011 6 1 0 0 0,No,
650,2020.12.14 00:00:00,2020.12.14 00:00:00,,,,18.0,,2020.12.14 03:52:42,1,,,,Primary,,No,
651,2020.12.14 03:52:42,2020.12.14 03:52:42,6.0,37.1973,16.88062,,Hit,2020.12.14 03:52:42,1,No,No,,,25938 12969 13677 7 0 0 1 1,No,
652,2020.12.14 12:00:00,2020.12.14 12:00:00,,,,19.0,,2020.12.15 05:00:18,1,,,,Primary,,No,
653,2020.12.14 16:23:13,2020.12.14 16:23:13,2.0,37.26105,16.83747,,Hit,2020.12.14 16:23:13,1,No,No,,,31532 15766 13860 6 0 0 2 0,No,
654,2020.12.15 00:00:00,2020.12.15 00:00:00,,,,18.0,,2020.12.15 05:00:18,1,,,,Primary,,No,
655,2020.12.15 05:00:18,2020.12.15 05:00:18,3.0,37.31697,16.80733,,Hit,2020.12.15 05:00:18,1,No,No,,,14428 14428 14428 5 0 0 1 0,No,
656,2020.12.15 12:00:00,2020.12.15 12:00:00,,,,19.0,,2020.12.16 04:36:46,1,,,,Primary,,No,
657,2020.12.15 12:21:18,2020.12.15 12:21:18,6.0,37.41617,16.833479999999998,,Hit,2020.12.15 12:21:18,1,No,No,,,0 0 6514 5 0 0 0 0,No,
658,2020.12.16 00:00:00,2020.12.16 00:00:00,,,,18.0,,2020.12.16 04:36:46,1,,,,Primary,,No,
659,2020.12.16 04:36:46,2020.12.16 04:36:46,3.0,37.46578,16.84658,,Hit,2020.12.16 04:36:46,1,No,No,,,13675 13675 13675 5 0 0 1 0,No,
660,2020.12.16 12:00:00,2020.12.16 12:00:00,,,,19.0,,2020.12.16 13:04:22,1,,,,Primary,,No,
661,2020.12.16 13:04:22,2020.12.16 13:04:22,5.0,37.509029999999996,16.903029999999998,,Hit,2020.12.16 13:04:22,1,No,No,,,7752 7752 7752 8 0 0 1 0,No,
662,2020.12.17 00:00:00,2020.12.17 00:00:00,,,,18.0,,2020.12.17 02:14:59,1,,,,Primary,,No,
663,2020.12.17 02:14:59,2020.12.17 02:14:59,2.0,37.63685,16.92938,,Hit,2020.12.17 02:14:59,1,No,No,,,0 0 6519 6 0 0 0 0,No,
664,2020.12.17 09:00:16,2020.12.17 09:00:16,4.0,37.7214,16.899179999999998,,Hit,2020.12.17 09:00:16,1,No,No,,,0 0 52 6 0 0 0 0,No,
665,2020.12.17 12:00:00,2020.12.17 12:00:00,,,,30.0,,2020.12.17 16:00:16,1,,,,Primary,,No,
666,2020.12.17 14:25:27,2020.12.17 14:25:27,,,,,Hit,2020.12.17 14:25:27,1,,,,,,,
667,2020.12.17 16:00:16,2020.12.17 16:00:16,9.0,37.74057,16.768829999999998,,Hit,2020.12.17 16:00:16,1,No,No,,,0 0 52 2 0 0 0 0,No,
668,2020.12.18 00:00:00,2020.12.18 00:00:00,,,,18.0,,2020.12.18 05:00:14,1,,,,Primary,,No,
669,2020.12.18 05:00:14,2020.12.18 05:00:14,,,,,Hit,2020.12.18 05:00:14,1,No,No,,,0 0 7895 5 0 0 0 0,No,
670,2020.12.18 12:00:00,2020.12.18 12:00:00,,,,18.0,,2020.12.18 15:05:10,1,,,,Primary,,No,
671,2020.12.18 15:05:10,2020.12.18 15:05:10,4.0,37.7258,16.71228,,Hit,2020.12.18 15:05:10,1,No,No,,,0 0 10782 7 0 0 0 0,No,
672,2020.12.19 00:00:00,2020.12.19 00:00:00,,,,18.0,,2020.12.19 05:11:03,1,,,,Primary,,No,
673,2020.12.19 05:11:03,2020.12.19 05:11:03,2.0,37.77545,16.72533,,Hit,2020.12.19 05:11:03,1,No,No,,,0 0 11511 4 0 0 0 0,No,
674,2020.12.19 12:00:00,2020.12.19 12:00:00,,,,18.0,,2020.12.19 22:08:42,1,,,,Primary,,No,
675,2020.12.19 22:08:42,2020.12.19 22:08:42,2.0,37.73213,16.6688,,Hit,2020.12.19 22:08:42,1,No,No,,,35094 7019 8306 9 1 0 5 0,No,
676,2020.12.20 00:00:00,2020.12.20 00:00:00,,,,18.0,,2020.12.20 08:36:16,1,,,,Primary,,No,
677,2020.12.20 08:25:12,2020.12.20 08:25:12,3.0,37.76063,16.6688,,Hit,2020.12.20 08:25:12,1,,,,,,,Incomplete Transfer
678,2020.12.20 08:36:16,2020.12.20 08:36:16,2.0,37.77545,16.72533,,Hit,2020.12.20 08:36:16,1,No,No,,,3806 476 592 6 0 0 5 3,No,
679,2020.12.20 12:00:00,2020.12.20 12:00:00,,,,18.0,,2020.12.20 18:52:49,1,,,,Primary,,No,
680,2020.12.20 18:52:49,2020.12.20 18:52:49,3.0,37.74477,16.581770000000002,,Hit,2020.12.20 18:52:49,1,No,No,,,0 0 7428 7 0 0 0 0,No,
681,2020.12.21 00:00:00,2020.12.21 00:00:00,,,,18.0,,2020.12.21 10:33:04,2,,,,Primary,,No,
682,2020.12.21 10:33:04,2020.12.21 10:33:04,2.0,37.701370000000004,16.52532,,Hit,2020.12.21 10:33:04,1,No,No,,,8266 1033 347 9 0 0 6 2,No,
683,2020.12.21 12:00:00,2020.12.21 12:00:00,,,,18.0,,2020.12.21 22:15:25,1,,,,Primary,,No,
684,2020.12.21 16:52:07,2020.12.21 16:52:07,3.0,37.701370000000004,16.52532,,Hit,2020.12.21 16:52:07,1,,,,,,,Incomplete Transfer
685,2020.12.21 22:15:07,2020.12.21 22:15:07,,,,,Hit,2020.12.21 22:15:07,1,No,No,,,61618 4108 11488 12 1 0 11 4,No,
686,2020.12.21 22:15:25,2020.12.21 22:15:25,11.0,37.69273,16.42538,,Hit,2020.12.21 22:15:25,1,No,No,,,0 0 11488 1 0 0 0 0,No,
687,2020.12.22 00:00:00,2020.12.22 00:00:00,,,,18.0,,2020.12.22 12:00:15,1,,,,Primary,,No,
688,2020.12.22 12:00:00,2020.12.22 12:00:00,,,,25.0,,2020.12.22 12:00:15,1,,,,Primary,,No,
689,2020.12.22 12:00:15,2020.12.22 12:00:15,43.0,37.686479999999996,16.4689,,Hit,2020.12.22 12:00:15,1,No,No,,,0 0 13282 7 0 0 0 0,No,
690,2020.12.22 23:24:30,2020.12.22 23:24:30,4.0,37.63057,16.49952,,Hit,2020.12.22 23:24:30,1,No,No,,,0 0 10726 6 0 0 0 0,No,
691,2020.12.23 00:00:00,2020.12.23 00:00:00,,,,18.0,,2020.12.23 05:00:14,1,,,,Primary,,No,
692,2020.12.23 05:00:14,2020.12.23 05:00:14,8.0,37.63057,16.49952,,Hit,2020.12.23 05:00:14,1,No,No,,,0 0 6583 6 0 0 0 0,No,
693,2020.12.23 12:00:00,2020.12.23 12:00:00,,,,18.0,,2020.12.23 14:12:32,1,,,,Primary,,No,
694,2020.12.23 14:12:32,2020.12.23 14:12:32,7.0,37.60825,16.45605,,Hit,2020.12.23 14:12:32,1,No,No,,,0 0 12039 5 0 0 0 0,No,
695,2020.12.24 00:00:00,2020.12.24 00:00:00,,,,18.0,,2020.12.24 05:53:35,1,,,,Primary,,No,
696,2020.12.24 05:53:35,2020.12.24 05:53:35,6.0,37.5089,16.4304,,Hit,2020.12.24 05:53:35,1,No,No,,,0 0 13380 5 0 0 0 0,No,
697,2020.12.24 12:00:00,2020.12.24 12:00:00,,,,19.0,,2020.12.24 15:41:28,1,,,,Primary,,No,
698,2020.12.24 15:41:28,2020.12.24 15:41:28,3.0,37.51512,16.386979999999998,,Hit,2020.12.24 15:41:28,1,No,No,,,0 0 12541 7 0 0 0 0,No,
699,2020.12.25 00:00:00,2020.12.25 00:00:00,,,,18.0,,2020.12.25 02:42:43,1,,,,Primary,,No,
700,2020.12.25 02:42:43,2020.12.25 02:42:43,4.0,37.45923,16.41762,,Hit,2020.12.25 02:42:43,1,No,No,,,0 0 13180 6 0 0 0 0,No,
701,2020.12.25 12:00:00,2020.12.25 12:00:00,,,,18.0,,2020.12.25 22:18:01,1,,,,Primary,,No,
702,2020.12.25 22:18:01,2020.12.25 22:18:01,2.0,37.41818,16.50435,,Hit,2020.12.25 22:18:01,1,No,No,,,49258 16419 13986 8 0 0 2 1,No,
703,2020.12.26 00:00:00,2020.12.26 00:00:00,,,,18.0,,2020.12.26 08:21:50,1,,,,Primary,,No,
704,2020.12.26 08:21:50,2020.12.26 08:21:50,3.0,37.41818,16.50435,,Hit,2020.12.26 08:21:50,1,No,No,,,0 0 4867 4 0 0 0 0,No,
705,2020.12.26 12:00:00,2020.12.26 12:00:00,,,,19.0,,2020.12.27 09:47:30,1,,,,Primary,,No,
706,2020.12.27 00:00:00,2020.12.27 00:00:00,,,,18.0,,2020.12.27 14:53:04,1,,,,Primary,,No,
707,2020.12.27 01:10:14,2020.12.27 01:10:14,6.0,37.31492,16.66465,,Hit,2020.12.27 01:10:14,1,,,,,,,Incomplete Transfer
708,2020.12.27 09:47:30,2020.12.27 09:47:30,2.0,37.33585,16.6776,,Hit,2020.12.27 09:47:30,1,No,No,,,56209 5110 5792 13 1 0 4 7,No,
709,2020.12.27 12:00:00,2020.12.27 12:00:00,,,,18.0,,2020.12.28 12:39:10,1,,,,Primary,,No,
710,2020.12.27 14:53:04,2020.12.27 14:53:04,3.0,37.27995,16.70788,,Hit,2020.12.27 14:53:04,1,No,No,,,9860 4930 12738 2 0 0 2 0,No,
711,2020.12.28 00:00:00,2020.12.28 00:00:00,,,,18.0,,2020.12.28 12:39:10,1,,,,Primary,,No,
712,2020.12.28 12:00:00,2020.12.28 12:00:00,,,,18.0,,2020.12.28 15:58:12,1,,,,Primary,,No,
713,2020.12.28 12:39:10,2020.12.28 12:39:10,4.0,37.224070000000005,16.7381,,Hit,2020.12.28 12:39:10,1,No,No,,,54381 4183 2819 10 0 0 11 2,No,
714,2020.12.28 15:58:12,2020.12.28 15:58:12,9.0,37.19535,16.7381,,Hit,2020.12.28 15:58:12,1,No,No,,,11440 11440 11440 2 0 0 1 0,No,
715,2020.12.29 00:00:00,2020.12.29 00:00:00,,,,18.0,,2020.12.29 05:12:37,1,,,,Primary,,No,
716,2020.12.29 05:12:37,2020.12.29 05:12:37,3.0,37.133179999999996,16.81138,,Hit,2020.12.29 05:12:37,1,No,No,,,11842 11842 11842 4 0 0 1 0,No,
717,2020.12.29 12:00:00,2020.12.29 12:00:00,,,,18.0,,2020.12.29 23:18:55,1,,,,Primary,,No,
718,2020.12.29 23:18:55,2020.12.29 23:18:55,5.0,37.09813,16.854470000000003,,Hit,2020.12.29 23:18:55,1,No,No,,,45316 15105 13918 8 0 0 3 0,No,
719,2020.12.30 00:00:00,2020.12.30 00:00:00,,,,18.0,,2020.12.30 06:06:18,1,,,,Primary,,No,
720,2020.12.30 06:06:18,2020.12.30 06:06:18,6.0,37.09813,16.854470000000003,,Hit,2020.12.30 06:06:18,1,No,No,,,0 0 4814 3 0 0 0 0,No,
721,2020.12.30 12:00:00,2020.12.30 12:00:00,,,,19.0,,2020.12.30 18:03:31,1,,,,Primary,,No,
722,2020.12.30 18:03:31,2020.12.30 18:03:31,2.0,37.09813,16.854470000000003,,Hit,2020.12.30 18:03:31,1,No,No,,,13323 13323 13323 10 0 0 1 0,No,
723,2020.12.31 00:00:00,2020.12.31 00:00:00,,,,18.0,,2020.12.31 15:27:35,1,,,,Primary,,No,
724,2020.12.31 12:00:00,2020.12.31 12:00:00,,,,18.0,,2020.12.31 21:46:38,1,,,,Primary,,No,
725,2020.12.31 15:27:35,2020.12.31 15:27:35,,,,,Hit,2020.12.31 15:27:35,1,No,No,,,43178 8636 13478 8 0 0 5 0,No,
726,2020.12.31 15:27:47,2020.12.31 15:27:47,12.0,37.133179999999996,16.81138,,Hit,2020.12.31 15:27:47,1,,,,,,,
727,2020.12.31 21:46:38,2020.12.31 21:46:38,4.0,37.10443,16.81138,,Hit,2020.12.31 21:46:38,1,No,No,,,12831 12831 12831 3 0 0 1 0,No,
728,2021.01.01 00:00:00,2021.01.01 00:00:00,,,,18.0,,2021.01.01 07:27:53,1,,,,Primary,,No,
729,2021.01.01 07:27:53,2021.01.01 07:27:53,8.0,37.10443,16.81138,,Hit,2021.01.01 07:27:53,1,No,No,,,0 0 1758 5 0 0 0 0,No,
730,2021.01.01 12:00:00,2021.01.01 12:00:00,,,,18.0,,2021.01.01 23:17:56,1,,,,Primary,,No,
731,2021.01.01 23:17:56,2021.01.01 23:17:56,,,,,Hit,2021.01.01 23:17:56,1,No,No,,,37268 12423 8836 7 0 0 2 1,No,
732,2021.01.02 00:00:00,2021.01.02 00:00:00,,,,18.0,,2021.01.02 08:00:14,1,,,,Primary,,No,
733,2021.01.02 08:00:14,2021.01.02 08:00:14,3.0,37.18907,16.781270000000003,,Hit,2021.01.02 08:00:14,1,No,No,,,0 0 7664 4 0 0 0 0,No,
734,2021.01.02 12:00:00,2021.01.02 12:00:00,,,,18.0,,2021.01.02 21:09:32,1,,,,Primary,,No,
735,2021.01.02 21:09:32,2021.01.02 21:09:32,,,,,Hit,2021.01.02 21:09:32,1,No,No,,,0 0 13096 7 0 0 0 0,No,
736,2021.01.03 00:00:00,2021.01.03 00:00:00,,,,17.0,,2021.01.03 10:57:21,1,,,,Primary,,No,
737,2021.01.03 10:57:21,2021.01.03 10:57:21,14.0,37.174479999999996,16.72513,,Hit,2021.01.03 10:57:21,1,No,No,,,55720 13930 45 5 0 0 4 0,No,
738,2021.01.03 12:00:00,2021.01.03 12:00:00,,,,18.0,,2021.01.04 01:34:54,1,,,,Primary,,No,
739,2021.01.04 00:00:00,2021.01.04 00:00:00,,,,17.0,,2021.01.04 01:34:54,1,,,,Primary,,No,
740,2021.01.04 01:34:54,2021.01.04 01:34:54,15.0,37.13115,16.66905,,Hit,2021.01.04 01:34:54,1,No,No,,,0 0 13341 4 0 0 0 0,No,
741,2021.01.04 12:00:00,2021.01.04 12:00:00,,,,18.0,,2021.01.05 03:08:53,1,,,,Primary,,No,
742,2021.01.05 00:00:00,2021.01.05 00:00:00,,,,17.0,,2021.01.05 10:24:43,1,,,,Primary,,No,
743,2021.01.05 03:08:53,2021.01.05 03:08:53,,,,,Hit,2021.01.05 03:08:53,1,No,No,,,60042 20014 17772 6 1 0 3 0,No,
744,2021.01.05 10:24:43,2021.01.05 10:24:43,11.0,36.8668,16.5187,,Hit,2021.01.05 10:24:43,1,No,No,,,0 0 13626 2 0 0 0 0,No,
745,2021.01.05 12:00:00,2021.01.05 12:00:00,,,,17.0,,2021.01.06 04:32:39,1,,,,Primary,,No,
746,2021.01.06 00:00:00,2021.01.06 00:00:00,,,,17.0,,2021.01.06 17:49:02,1,,,,Primary,,No,
747,2021.01.06 04:32:39,2021.01.06 04:32:39,3.0,36.82697,16.278129999999997,,Hit,2021.01.06 04:32:39,1,No,No,,,17984 17984 17984 6 0 0 1 0,No,
748,2021.01.06 12:00:00,2021.01.06 12:00:00,,,,17.0,,2021.01.06 17:49:02,1,,,,Primary,,No,
749,2021.01.06 17:49:02,2021.01.06 17:49:02,3.0,36.9148,16.0626,,Hit,2021.01.06 17:49:02,1,No,No,,,0 0 19373 3 0 0 0 0,No,
750,2021.01.07 00:00:00,2021.01.07 00:00:00,,,,17.0,,2021.01.07 14:23:58,1,,,,Primary,,No,
751,2021.01.07 12:00:00,2021.01.07 12:00:00,,,,18.0,,2021.01.07 23:00:23,1,,,,Primary,,No,
752,2021.01.07 14:23:58,2021.01.07 14:23:58,3.0,37.06088,15.95775,,Hit,2021.01.07 14:23:58,1,No,No,,,58202 9700 11534 6 1 0 5 1,No,
753,2021.01.07 23:00:23,2021.01.07 23:00:23,8.0,37.14532,15.926820000000001,,Hit,2021.01.07 23:00:23,1,No,No,,,0 0 13991 1 0 0 0 0,No,
754,2021.01.08 00:00:00,2021.01.08 00:00:00,,,,17.0,,2021.01.08 14:48:37,1,,,,Primary,,No,
755,2021.01.08 12:00:00,2021.01.08 12:00:00,,,,17.0,,2021.01.08 23:51:40,1,,,,Primary,,No,
756,2021.01.08 14:48:37,2021.01.08 14:48:37,12.0,37.2794,15.9082,,Hit,2021.01.08 14:48:37,1,No,No,,,20726 10363 12104 6 0 0 1 1,No,
757,2021.01.08 23:51:40,2021.01.08 23:51:40,3.0,37.27342,15.951579999999998,,Hit,2021.01.08 23:51:40,1,No,No,,,0 0 10021 4 0 0 0 0,No,
758,2021.01.09 00:00:00,2021.01.09 00:00:00,,,,17.0,,2021.01.09 13:50:23,1,,,,Primary,,No,
759,2021.01.09 12:00:00,2021.01.09 12:00:00,,,,17.0,,2021.01.09 23:00:14,1,,,,Primary,,No,
760,2021.01.09 13:50:23,2021.01.09 13:50:23,4.0,37.40747,15.932970000000001,,Hit,2021.01.09 13:50:23,1,No,No,,,0 0 10817 5 0 0 0 0,No,
761,2021.01.09 23:00:14,2021.01.09 23:00:14,2.0,37.3291,15.920570000000001,,Hit,2021.01.09 23:00:14,1,No,No,,,0 0 19730 6 0 0 0 0,No,
762,2021.01.10 00:00:00,2021.01.10 00:00:00,,,,17.0,,2021.01.10 08:04:42,1,,,,Primary,,No,
763,2021.01.10 08:04:42,2021.01.10 08:04:42,,,,,Hit,2021.01.10 08:04:42,1,No,No,,,11085 11085 11085 7 0 0 1 0,No,
764,2021.01.10 12:00:00,2021.01.10 12:00:00,,,,17.0,,2021.01.11 00:22:01,1,,,,Primary,,No,
765,2021.01.11 00:00:00,2021.01.11 00:00:00,,,,17.0,,2021.01.11 11:03:14,1,,,,Primary,,No,
766,2021.01.11 00:22:01,2021.01.11 00:22:01,3.0,37.2794,15.9082,,Hit,2021.01.11 00:22:01,1,No,No,,,18431 9216 11017 5 0 0 2 0,No,
767,2021.01.11 11:03:14,2021.01.11 11:03:14,4.0,37.2674,15.99495,,Hit,2021.01.11 11:03:14,1,No,No,,,0 0 7776 3 0 0 0 0,No,
768,2021.01.11 12:00:00,2021.01.11 12:00:00,,,,17.0,,2021.01.12 01:45:07,2,,,,Primary,,No,
769,2021.01.12 00:00:00,2021.01.12 00:00:00,,,,17.0,,2021.01.12 01:45:07,2,,,,Primary,,No,
770,2021.01.12 01:45:07,2021.01.12 01:45:07,4.0,37.28237,16.05078,,Hit,2021.01.12 01:45:07,1,No,No,,,14019 14019 14019 4 2 0 1 0,No,
771,2021.01.12 05:52:19,2021.01.12 05:52:19,3.0,37.326,16.10667,,Hit,2021.01.12 05:52:19,1,No,No,,,42526 14175 14488 5 2 0 3 0,No,
772,2021.01.12 12:00:00,2021.01.12 12:00:00,,,,17.0,,2021.01.12 13:20:56,1,,,,Primary,,No,
773,2021.01.12 13:20:56,2021.01.12 13:20:56,5.0,37.3635,16.20598,,Hit,2021.01.12 13:20:56,1,No,No,,,0 0 14599 4 0 0 0 0,No,
774,2021.01.13 00:00:00,2021.01.13 00:00:00,,,,16.0,,2021.01.13 17:44:28,1,,,,Primary,,No,
775,2021.01.13 08:30:30,2021.01.13 08:30:30,3.0,37.421929999999996,16.31808,,Hit,2021.01.13 08:30:30,1,No,No,,,26448 13224 7878 19 0 0 2 0,No,
776,2021.01.13 12:00:00,2021.01.13 12:00:00,,,,17.0,,2021.01.13 17:44:28,1,,,,Primary,,No,
777,2021.01.13 13:31:27,2021.01.13 13:31:27,2.0,37.45057,16.31808,,Hit,2021.01.13 13:31:27,1,,,,,,,Incomplete Transfer
778,2021.01.13 17:44:28,2021.01.13 17:44:28,4.0,37.42808,16.27467,,Hit,2021.01.13 17:44:28,1,No,No,,,16538 8269 15107 4 0 0 2 0,No,
779,2021.01.14 00:00:00,2021.01.14 00:00:00,,,,16.0,,2021.01.14 01:51:23,1,,,,Primary,,No,
780,2021.01.14 01:51:23,2021.01.14 01:51:23,5.0,37.421929999999996,16.31808,,Hit,2021.01.14 01:51:23,1,No,No,,,0 0 9794 4 0 0 0 0,No,
781,2021.01.14 12:00:00,2021.01.14 12:00:00,,,,18.0,,2021.01.14 18:02:43,1,,,,Primary,,No,
782,2021.01.14 18:02:29,2021.01.14 18:02:29,11.0,37.41317,16.2186,,Hit,2021.01.14 18:02:29,1,,,,,,,
783,2021.01.14 18:02:43,2021.01.14 18:02:43,9.0,37.3784,16.262,,Hit,2021.01.14 18:02:43,1,No,No,,,0 0 7604 0 0 0 0 0,No,
784,2021.01.15 00:00:00,2021.01.15 00:00:00,,,,16.0,,2021.01.15 05:17:45,1,,,,Primary,,No,
785,2021.01.15 05:17:45,2021.01.15 05:17:45,2.0,37.3661,16.34873,,Hit,2021.01.15 05:17:45,1,No,No,,,13803 13803 13803 3 0 0 1 0,No,
786,2021.01.15 12:00:00,2021.01.15 12:00:00,,,,17.0,,2021.01.15 19:22:50,1,,,,Primary,,No,
787,2021.01.15 19:22:50,2021.01.15 19:22:50,4.0,37.37475,16.448179999999997,,Hit,2021.01.15 19:22:50,1,No,No,,,11261 11261 11261 6 0 0 1 0,No,
788,2021.01.16 00:00:00,2021.01.16 00:00:00,,,,16.0,,2021.01.16 08:00:13,1,,,,Primary,,No,
789,2021.01.16 08:00:13,2021.01.16 08:00:13,12.0,37.46543,16.37422,,Hit,2021.01.16 08:00:13,1,No,No,,,0 0 7201 6 0 0 0 0,No,
790,2021.01.16 12:00:00,2021.01.16 12:00:00,,,,17.0,,2021.01.16 22:50:24,1,,,,Primary,,No,
791,2021.01.16 22:50:24,2021.01.16 22:50:24,3.0,37.4034,16.448179999999997,,Hit,2021.01.16 22:50:24,1,No,No,,,25102 12551 16078 8 0 0 2 0,No,
792,2021.01.17 00:00:00,2021.01.17 00:00:00,,,,16.0,,2021.01.17 15:03:54,1,,,,Primary,,No,
793,2021.01.17 11:41:55,2021.01.17 11:41:55,681.0,37.45113,16.7902,,Hit,2021.01.17 11:41:55,1,,,,,,,Incomplete Transfer
794,2021.01.17 12:00:00,2021.01.17 12:00:00,,,,17.0,,2021.01.18 05:26:51,1,,,,Primary,,No,
795,2021.01.17 15:03:54,2021.01.17 15:03:54,3.0,37.4616,16.560579999999998,,Hit,2021.01.17 15:03:54,1,No,No,,,29228 5846 5028 7 0 0 2 3,No,
796,2021.01.18 00:00:00,2021.01.18 00:00:00,,,,16.0,,2021.01.18 05:26:51,1,,,,Primary,,No,
797,2021.01.18 05:26:51,2021.01.18 05:26:51,3.0,37.46783,16.5172,,Hit,2021.01.18 05:26:51,1,No,No,,,0 0 8989 4 0 0 0 0,No,
798,2021.01.18 12:00:00,2021.01.18 12:00:00,,,,16.0,,2021.01.18 19:51:38,1,,,,Primary,,No,
799,2021.01.18 19:51:38,2021.01.18 19:51:38,4.0,37.5089,16.4304,,Hit,2021.01.18 19:51:38,1,No,No,,,30960 7740 14710 7 1 0 4 0,No,
800,2021.01.19 00:00:00,2021.01.19 00:00:00,,,,16.0,,2021.01.19 06:50:57,1,,,,Primary,,No,
801,2021.01.19 06:50:57,2021.01.19 06:50:57,2.0,37.55858,16.44322,,Hit,2021.01.19 06:50:57,1,No,No,,,0 0 3418 3 0 0 0 0,No,
802,2021.01.19 12:00:00,2021.01.19 12:00:00,,,,18.0,,2021.01.19 18:22:08,1,,,,Primary,,No,
803,2021.01.19 18:22:08,2021.01.19 18:22:08,4.0,37.60202,16.49952,,Hit,2021.01.19 18:22:08,1,No,No,,,0 0 20194 4 2 0 0 0,No,
804,2021.01.20 00:00:00,2021.01.20 00:00:00,,,,16.0,,2021.01.20 19:00:26,1,,,,Primary,,No,
805,2021.01.20 12:00:00,2021.01.20 12:00:00,,,,18.0,,2021.01.21 00:07:52,1,,,,Primary,,No,
806,2021.01.20 19:00:26,2021.01.20 19:00:26,4.0,37.673970000000004,16.55588,,Hit,2021.01.20 19:00:26,1,No,No,,,3069 3069 7169 22 0 0 0 1,No,
807,2021.01.21 00:00:00,2021.01.21 00:00:00,,,,16.0,,2021.01.21 05:30:30,1,,,,Primary,,No,
808,2021.01.21 00:07:52,2021.01.21 00:07:52,3.0,37.68023,16.5124,,Hit,2021.01.21 00:07:52,1,No,No,,,34637 8659 8503 3 0 0 4 0,No,
809,2021.01.21 05:30:30,2021.01.21 05:30:30,2.0,37.723620000000004,16.568820000000002,,Hit,2021.01.21 05:30:30,1,No,No,,,18833 18833 18833 1 0 0 1 0,No,
810,2021.01.21 12:00:00,2021.01.21 12:00:00,,,,16.0,,2021.01.21 18:32:45,1,,,,Primary,,No,
811,2021.01.21 18:32:45,2021.01.21 18:32:45,3.0,37.71732,16.61232,,Hit,2021.01.21 18:32:45,1,No,No,,,15415 15415 15415 5 0 0 1 0,No,
812,2021.01.22 00:00:00,2021.01.22 00:00:00,,,,16.0,,2021.01.22 08:00:14,1,,,,Primary,,No,
813,2021.01.22 08:00:14,2021.01.22 08:00:14,3.0,37.76697,16.6253,,Hit,2021.01.22 08:00:14,1,No,No,,,0 0 5148 5 0 0 0 0,No,
814,2021.01.22 12:00:00,2021.01.22 12:00:00,,,,18.0,,2021.01.22 16:08:37,1,,,,Primary,,No,
815,2021.01.22 16:00:12,2021.01.22 16:00:12,2.0,37.83147,16.694879999999998,,Hit,2021.01.22 16:00:12,1,,,,,,,Incomplete Transfer
816,2021.01.22 16:08:37,2021.01.22 16:08:37,3.0,37.83147,16.694879999999998,,Hit,2021.01.22 16:08:37,1,No,No,,,10296 5148 5148 8 0 0 2 0,No,
817,2021.01.23 00:00:00,2021.01.23 00:00:00,,,,16.0,,2021.01.23 08:58:55,1,,,,Primary,,No,
818,2021.01.23 08:58:55,2021.01.23 08:58:55,,,,,Hit,2021.01.23 08:58:55,1,No,No,,,0 0 18598 8 0 0 0 0,No,
819,2021.01.23 12:00:00,2021.01.23 12:00:00,,,,16.0,,2021.01.23 23:16:41,1,,,,Primary,,No,
820,2021.01.23 23:16:41,2021.01.23 23:16:41,,,,,Hit,2021.01.23 23:16:41,1,No,No,,,29400 14700 18006 5 0 0 2 0,No,
821,2021.01.24 00:00:00,2021.01.24 00:00:00,,,,16.0,,2021.01.24 11:09:40,1,,,,Primary,,No,
822,2021.01.24 11:09:40,2021.01.24 11:09:40,,,,,Hit,2021.01.24 11:09:40,1,No,No,,,0 0 12958 4 0 0 0 0,No,
823,2021.01.24 12:00:00,2021.01.24 12:00:00,,,,16.0,,2021.01.24 17:00:36,1,,,,Primary,,No,
824,2021.01.24 17:00:36,2021.01.24 17:00:36,,,,,Hit,2021.01.24 17:00:36,1,No,No,,,0 0 18 7 0 0 0 0,No,
825,2021.01.25 00:00:00,2021.01.25 00:00:00,,,,16.0,,2021.01.25 02:00:19,1,,,,Primary,,No,
826,2021.01.25 02:00:19,2021.01.25 02:00:19,6.0,38.002520000000004,16.77778,,Hit,2021.01.25 02:00:19,1,No,No,,,0 0 11 9 0 0 0 0,No,
827,2021.01.25 12:00:00,2021.01.25 12:00:00,,,,17.0,,2021.01.26 02:15:44,1,,,,Primary,,No,
828,2021.01.25 12:00:13,2021.01.25 12:00:13,3.0,37.9961,16.8214,,Hit,2021.01.25 12:00:13,1,No,No,,,0 0 37 9 1 0 0 0,No,
829,2021.01.26 00:00:00,2021.01.26 00:00:00,,,,16.0,,2021.01.26 12:28:04,1,,,,Primary,,No,
830,2021.01.26 02:15:44,2021.01.26 02:15:44,3.0,38.01092,16.878220000000002,,Hit,2021.01.26 02:15:44,1,No,No,,,37618 12539 9812 8 0 0 2 1,No,
831,2021.01.26 12:00:00,2021.01.26 12:00:00,,,,16.0,,2021.01.27 01:48:48,1,,,,Primary,,No,
832,2021.01.26 12:28:04,2021.01.26 12:28:04,3.0,37.9961,16.8214,,Hit,2021.01.26 12:28:04,1,No,No,,,0 0 7325 2 0 0 0 0,No,
